lnc	gene	Stg I $estimate	Stg I $p.value	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value
ENSG00000245694	ENSG00000116455	0.2732015	0.0002998876	0.4493049	1.428367e-05	0.1356099	0.2159106
ENSG00000268388	ENSG00000164091	0.1970967	0.009769947	0.3814799	0.0002900884	0.3313528	0.001950284
ENSG00000245532	ENSG00000161996	0.5892424	2.29595e-17	0.5898238	2.291884e-09	0.4681233	6.25019e-06
ENSG00000245694	ENSG00000140527	0.1747985	0.02221594	0.2280499	0.0347024	0.1365258	0.2127969
ENSG00000268388	ENSG00000196151	0.04212342	0.5843527	0.2346122	0.02968173	-0.01832155	0.8678192
ENSG00000245694	ENSG00000142784	0.1695882	0.0265906	0.2757098	0.01018687	0.1261373	0.2500156
ENSG00000245694	ENSG00000124116	0.06315059	0.4118949	0.2223853	0.03959157	0.06807504	0.5358855
ENSG00000245532	ENSG00000070540	0.1506867	0.04915105	0.01355102	0.9014469	0.3624427	0.000652579
ENSG00000245694	ENSG00000157954	0.2361673	0.001872478	0.4380931	2.458802e-05	0.2162929	0.04678977
ENSG00000251562	ENSG00000157954	0.0261106	0.7346143	-0.06891525	0.5283726	0.07429553	0.4991906
ENSG00000245694	ENSG00000108379	0.2760346	0.0002577778	0.08843548	0.4181102	-0.05235131	0.6341917
ENSG00000245694	ENSG00000114251	0.1181136	0.1239023	0.3387339	0.001421778	0.1872983	0.08607734
ENSG00000268388	ENSG00000111186	-0.08873509	0.2484472	0.4347098	2.885943e-05	-0.05825996	0.5963702
ENSG00000245532	ENSG00000141499	0.2428754	0.001370571	-0.003648345	0.9734047	-0.004700848	0.9659421
ENSG00000245532	ENSG00000176871	0.2484613	0.001050054	-0.01674389	0.8783864	0.2141191	0.04909831
ENSG00000268388	ENSG00000176871	0.04534521	0.5559153	0.3111028	0.003550622	-0.03165197	0.7736774
ENSG00000268388	ENSG00000047644	0.2104712	0.005725499	0.6463969	1.792079e-11	0.3389245	0.001509077
ENSG00000245694	ENSG00000186153	0.4763126	4.553664e-11	0.04893575	0.6545581	0.099577	0.3645561
ENSG00000268388	ENSG00000158125	0.01918811	0.8032837	-0.1254949	0.2496005	-0.1021565	0.3522013
ENSG00000245532	ENSG00000101966	0.2099868	0.005840632	0.1353502	0.2140354	0.1080935	0.3247684
ENSG00000251562	ENSG00000196236	0.3042509	5.215556e-05	-0.1149238	0.2920385	0.1985972	0.06844584
ENSG00000245694	ENSG00000124571	0.2289859	0.002590648	0.3305071	0.001883688	0.177731	0.1036688
ENSG00000268388	ENSG00000124571	-0.07505505	0.3292377	0.2858472	0.007631312	0.1304685	0.2339893
ENSG00000245694	ENSG00000169180	0.2365746	0.00183778	0.3766826	0.0003506065	0.2755763	0.01068905
ENSG00000268388	ENSG00000130227	0.1053637	0.1702118	0.2442417	0.02343299	0.05524473	0.6155454
ENSG00000245532	ENSG00000184575	0.213528	0.005044538	0.1029228	0.3456771	0.1826826	0.09424323
ENSG00000268388	ENSG00000143324	0.0780536	0.310227	0.07594484	0.4870664	0.0577382	0.5996691
ENSG00000251562	ENSG00000073050	0.3069202	4.444775e-05	0.1851929	0.08780759	0.06483568	0.5555087
ENSG00000245694	ENSG00000152422	0.3912757	1.21271e-07	0.3323848	0.001767726	0.2491382	0.02148704
ENSG00000268388	ENSG00000079246	0.08029645	0.2964865	0.3468315	0.001069803	0.2121356	0.05128584
ENSG00000245694	ENSG00000079246	0.245625	0.001203039	0.3630373	0.0005916749	0.315465	0.003272946
ENSG00000245694	ENSG00000088930	0.3803908	2.866489e-07	0.3364604	0.0015379	0.2126742	0.05068402
ENSG00000245532	ENSG00000015532	0.4653931	1.421768e-10	0.03859069	0.7242609	0.1575675	0.1498093
ENSG00000251562	ENSG00000015532	0.492549	7.763827e-12	0.170489	0.1165482	0.1708416	0.1179873
ENSG00000268388	ENSG00000137693	0.1420569	0.06382212	0.1213112	0.26586	0.1385466	0.2060391
ENSG00000268388	ENSG00000163872	0.1708694	0.0254517	0.4438392	1.865824e-05	0.2899374	0.007111243
ENSG00000268388	ENSG00000127337	-0.03087074	0.6885512	0.2159556	0.04582341	0.2028535	0.06261238
ENSG00000245694	ENSG00000145817	0.3506855	2.571474e-06	0.2866323	0.007459302	0.2097984	0.05396561
ENSG00000245694	ENSG00000175155	0.1809547	0.01785934	0.03683348	0.7363464	0.1734282	0.1124427
ENSG00000245694	ENSG00000166793	0.1526094	0.04629674	0.1524591	0.1611048	0.04093982	0.7098825
ENSG00000251562	ENSG00000083896	0.4583914	2.889558e-10	0.3239662	0.002343175	0.4447548	2.003629e-05
ENSG00000245694	ENSG00000047188	0.1881977	0.01370052	0.1293069	0.2353914	0.176686	0.105749
ENSG00000245532	ENSG00000149658	0.2731941	0.0003000066	0.07516034	0.4915896	0.2295368	0.03458416
ENSG00000255857	ENSG00000198492	0.3609057	1.23907e-06	0.1190899	0.2747779	0.1396944	0.2022695
ENSG00000219410	ENSG00000198492	0.3329351	8.612625e-06	0.3232392	0.002400023	0.4274474	4.501104e-05
ENSG00000259736	ENSG00000198492	0.3025971	5.754321e-05	0.1742189	0.1086496	0.467209	6.552311e-06
ENSG00000253736	ENSG00000198492	0.1312145	0.08714189	0.06552996	0.5488714	0.1968285	0.07099546
ENSG00000259884	ENSG00000198492	-0.01161852	0.8801157	0.1049098	0.3363949	0.05739044	0.6018724
ENSG00000272368	ENSG00000198492	-0.08703395	0.2576688	-0.01911513	0.8613245	-0.1272691	0.2457572
ENSG00000240449	ENSG00000198492	0.3024701	5.797771e-05	0.2866312	0.007459551	0.1939459	0.07531405
ENSG00000260260	ENSG00000198492	0.02605368	0.7351713	-0.04431253	0.6853868	-0.07260035	0.5090589
ENSG00000245025	ENSG00000198492	0.2849347	0.0001585503	0.2901887	0.006722149	0.3547472	0.0008646458
ENSG00000255435	ENSG00000198492	0.2069976	0.00659809	0.2412974	0.02521208	0.1884041	0.08420678
ENSG00000251562	ENSG00000198492	0.3134339	2.989122e-05	0.3784516	0.0003270566	0.3178477	0.003033701
ENSG00000258086	ENSG00000198492	0.1581414	0.03884579	0.3098951	0.003688528	0.3280801	0.002174642
ENSG00000247853	ENSG00000198492	-0.0473427	0.5386272	0.04045532	0.7115101	0.2724335	0.0116547
ENSG00000224020	ENSG00000198492	0.2752526	0.000268816	0.278755	0.009350296	0.3959307	0.0001763059
ENSG00000228649	ENSG00000198492	0.4370785	2.272855e-09	0.1653574	0.1281301	0.1807185	0.09789784
ENSG00000226706	ENSG00000198492	0.2569393	0.0006928077	0.1831954	0.09134502	0.2902361	0.007049694
ENSG00000266402	ENSG00000198492	-0.05861289	0.4463607	-0.0686865	0.5297456	-0.103611	0.3453511
ENSG00000230148	ENSG00000198492	0.355037	1.890272e-06	-0.009300432	0.9322706	0.2199583	0.04310061
ENSG00000245532	ENSG00000198492	0.3474002	3.234297e-06	0.2043797	0.0590822	0.1118951	0.3079403
ENSG00000245694	ENSG00000198492	0.3478639	3.13179e-06	0.4011011	0.000129587	0.1608367	0.1414326
ENSG00000234741	ENSG00000198492	0.2650564	0.0004591596	0.07954126	0.466616	0.0988911	0.3678855
ENSG00000268388	ENSG00000198492	0.07540481	0.3269825	0.2382002	0.02720612	0.2527643	0.01960081
ENSG00000226330	ENSG00000198492	0.2515911	0.0009020845	0.703247	4.371551e-14	0.3877335	0.0002460661
ENSG00000232098	ENSG00000198492	0.3746216	4.466177e-07	0.3717699	0.000424416	0.5250061	2.49294e-07
ENSG00000225733	ENSG00000198492	0.5057479	1.71804e-12	0.613651	3.339963e-10	0.5276577	2.113987e-07
ENSG00000260032	ENSG00000198492	0.5070328	1.478273e-12	0.4255262	4.420059e-05	0.4620297	8.539175e-06
ENSG00000249592	ENSG00000198492	0.3211823	1.841938e-05	0.2979165	0.005338013	0.4239087	5.282828e-05
ENSG00000179818	ENSG00000198492	0.4213176	9.556087e-09	0.301752	0.004749959	0.2915252	0.006789378
ENSG00000249249	ENSG00000198492	0.08848175	0.2498058	0.05760093	0.5983392	-0.02788094	0.8000419
ENSG00000268388	ENSG00000166913	0.2244388	0.003166075	0.2908073	0.006600704	0.2675911	0.01329125
ENSG00000245694	ENSG00000108953	0.290018	0.0001192373	0.532473	1.314123e-07	0.3395065	0.001479224
ENSG00000251562	ENSG00000128245	0.3163991	2.487492e-05	0.05458655	0.6176527	0.2295249	0.03459381
ENSG00000245694	ENSG00000164924	0.2079279	0.006353467	0.3295148	0.001947707	0.06316918	0.5657364
ENSG00000176124	ENSG00000100811	0.470127	8.721796e-11	0.4368114	2.613145e-05	0.4991915	1.156173e-06
ENSG00000179935	ENSG00000100811	0.2902169	0.0001179021	0.2380496	0.02730639	0.4271061	4.571529e-05
ENSG00000224418	ENSG00000100811	0.3497177	2.751936e-06	0.2776761	0.009639544	0.2965694	0.005850484
ENSG00000233429	ENSG00000100811	0.19355	0.01119788	0.2219139	0.04002307	0.2358036	0.0298143
ENSG00000229152	ENSG00000100811	0.4689939	9.810701e-11	0.4946978	1.288695e-06	0.4224653	5.63654e-05
ENSG00000178977	ENSG00000100811	0.05503247	0.4746668	0.03405585	0.7555803	0.120317	0.2727141
ENSG00000184274	ENSG00000100811	0.2343137	0.002038029	0.2389214	0.02673025	0.1322719	0.227532
ENSG00000230590	ENSG00000100811	0.4685224	1.030163e-10	0.3618527	0.000618509	0.2693543	0.01267362
ENSG00000255198	ENSG00000100811	-0.2443436	0.001278633	-0.1115749	0.3064212	-0.2088139	0.05512833
ENSG00000238197	ENSG00000100811	0.5963996	7.511157e-18	0.445268	1.740728e-05	0.5830326	4.775796e-09
ENSG00000197989	ENSG00000100811	0.2044406	0.007314226	0.2528275	0.01884361	0.2123948	0.05099552
ENSG00000232860	ENSG00000100811	0.4271065	5.687202e-09	0.457274	9.595369e-06	0.293175	0.006468625
ENSG00000245910	ENSG00000100811	-0.002880171	0.9701765	0.07170664	0.5117632	0.03940143	0.7203256
ENSG00000225783	ENSG00000100811	0.07466264	0.3317799	0.3600439	0.0006616348	0.3033912	0.004764086
ENSG00000177640	ENSG00000100811	0.2598123	0.0005998304	0.3556341	0.000778514	0.4020681	0.0001365764
ENSG00000227848	ENSG00000100811	0.1538684	0.04450379	0.06940967	0.5254112	0.2097635	0.05400646
ENSG00000224157	ENSG00000100811	0.1069454	0.1638524	0.1032774	0.3440088	-0.2140067	0.04922012
ENSG00000226950	ENSG00000100811	0.02745067	0.7215422	0.3561573	0.0007637256	0.2691441	0.01274593
ENSG00000174365	ENSG00000100811	0.4023255	4.903273e-08	0.2397314	0.02620422	0.2191735	0.04386944
ENSG00000175611	ENSG00000100811	0.2697384	0.00036002	0.283816	0.008092662	0.3338584	0.001792858
ENSG00000215417	ENSG00000100811	0.1904409	0.01259752	0.239588	0.02629664	0.2371892	0.02883827
ENSG00000242242	ENSG00000100811	0.3782179	3.390958e-07	0.291849	0.006400585	0.332774	0.001859522
ENSG00000226711	ENSG00000100811	0.3456951	3.639415e-06	0.4553658	1.056395e-05	0.2388886	0.02767814
ENSG00000255717	ENSG00000100811	0.4105713	2.440894e-08	0.3958444	0.0001616105	0.3504878	0.001007348
ENSG00000253738	ENSG00000100811	0.3421708	4.634653e-06	0.3451795	0.001134414	0.2752609	0.01078272
ENSG00000258655	ENSG00000100811	0.2373601	0.001772519	0.2087414	0.05375992	0.3016144	0.005028234
ENSG00000214851	ENSG00000100811	0.06116908	0.4267489	0.1286053	0.2379633	-0.02848968	0.79577
ENSG00000268388	ENSG00000100811	0.07494496	0.3299497	0.3889573	0.0002146491	-0.003267573	0.9763226
ENSG00000177410	ENSG00000100811	-0.0750775	0.3290927	-0.07435916	0.4962317	0.005043711	0.9634597
ENSG00000234608	ENSG00000100811	0.2529873	0.0008424691	0.2927663	0.006228818	0.2080842	0.05600318
ENSG00000225470	ENSG00000100811	0.4909046	9.326907e-12	0.423678	4.808911e-05	0.4760777	4.121308e-06
ENSG00000225077	ENSG00000100811	-0.05818824	0.4496673	0.0558795	0.6093358	-0.08927743	0.416485
ENSG00000228022	ENSG00000100811	0.1440564	0.06013773	-0.04183122	0.7021516	-0.1500861	0.1703696
ENSG00000227354	ENSG00000100811	0.195088	0.01055755	0.4020995	0.0001242126	0.2855503	0.008071532
ENSG00000249859	ENSG00000100811	0.05366465	0.4857328	0.2081039	0.05451228	0.09971094	0.3639081
ENSG00000251562	ENSG00000100811	0.2909783	0.0001129195	0.1742454	0.1085949	0.2695219	0.01261624
ENSG00000185186	ENSG00000100811	-0.0910303	0.2363716	-0.05128603	0.6391009	-0.0144627	0.895481
ENSG00000245532	ENSG00000100811	0.1825659	0.01684976	0.2181185	0.04364225	0.1172265	0.2853123
ENSG00000228223	ENSG00000100811	0.209252	0.006019255	0.3785081	0.0003263291	0.0939999	0.392163
ENSG00000198468	ENSG00000100811	0.3687691	6.942826e-07	0.1799424	0.09734562	0.157694	0.1494785
ENSG00000231607	ENSG00000100811	0.3576859	1.563816e-06	0.3108793	0.003575787	0.3371389	0.001604095
ENSG00000233016	ENSG00000100811	0.1952019	0.01051144	0.1880843	0.08288042	0.2646863	0.01436575
ENSG00000203875	ENSG00000100811	-0.103445	0.1781697	-0.09049079	0.4073313	0.08593113	0.434236
ENSG00000224843	ENSG00000100811	0.01509615	0.8446328	0.07648237	0.4839799	-0.009562876	0.9307813
ENSG00000225855	ENSG00000100811	0.4460808	9.677078e-10	0.253571	0.01848527	0.3636869	0.0006231422
ENSG00000264575	ENSG00000100811	0.2441088	0.001292949	0.1527007	0.1604342	0.1092716	0.3194918
ENSG00000234741	ENSG00000100811	0.1919633	0.01189408	0.07652764	0.4837205	0.1674381	0.125601
ENSG00000240498	ENSG00000100811	0.2400495	0.001564737	0.3380321	0.001456745	0.4685228	6.122346e-06
ENSG00000180769	ENSG00000100811	0.3107286	3.528546e-05	0.2477972	0.02142828	0.2731336	0.01143326
ENSG00000241313	ENSG00000100811	0.3457566	3.624008e-06	0.3225925	0.002451618	0.2188604	0.04417936
ENSG00000245694	ENSG00000257315	0.03423071	0.6567015	0.0830501	0.4471233	0.2602635	0.01614608
ENSG00000245532	ENSG00000126804	0.3639096	9.949177e-07	0.2850179	0.007816796	0.3946592	0.0001857685
ENSG00000245694	ENSG00000066422	0.2696436	0.0003618143	0.1825486	0.09251429	0.3295079	0.002074048
ENSG00000251562	ENSG00000066422	0.3851896	1.969286e-07	0.3329062	0.001736687	0.4108882	9.379895e-05
ENSG00000245694	ENSG00000181472	0.2828534	0.0001778947	0.4128828	7.793352e-05	0.3472401	0.001130189
ENSG00000255198	ENSG00000177485	-0.2358201	0.001902519	-0.195042	0.07192334	-0.2984162	0.005536611
ENSG00000177410	ENSG00000177485	-0.1009285	0.1890188	-0.1802774	0.09671373	-0.2092219	0.05464397
ENSG00000234608	ENSG00000177485	-0.001774238	0.9816255	-0.07635969	0.4846834	-0.1928479	0.07701349
ENSG00000233016	ENSG00000177485	0.1004609	0.1910865	-0.04333273	0.6919891	-0.03351691	0.7607311
ENSG00000186615	ENSG00000177485	0.1631178	0.03303187	0.1592294	0.1430886	0.1609529	0.1411413
ENSG00000245694	ENSG00000174282	0.277991	0.0002319817	0.3868875	0.0002334794	0.2003093	0.06604869
ENSG00000245694	ENSG00000114853	0.1140125	0.1375921	0.3033163	0.004527159	0.0115407	0.9165123
ENSG00000245532	ENSG00000178951	0.4159751	1.529462e-08	0.1295396	0.2345427	0.259375	0.01652581
ENSG00000245694	ENSG00000163874	0.007792476	0.9194282	0.07317591	0.5031295	0.06197437	0.5731234
ENSG00000245694	ENSG00000178199	-0.01887626	0.8064173	0.1145353	0.2936838	-0.0609251	0.5796474
ENSG00000245694	ENSG00000065548	0.3560805	1.754595e-06	0.3622189	0.000610098	0.3961718	0.0001745626
ENSG00000245532	ENSG00000158545	0.2950749	8.932303e-05	0.1878312	0.08330275	0.1976012	0.06987236
ENSG00000245532	ENSG00000130749	0.3662688	8.36084e-07	0.2190084	0.04277025	0.2899811	0.007102221
ENSG00000268388	ENSG00000130749	0.1163888	0.1295257	0.3186529	0.002788075	0.1344889	0.2197658
ENSG00000251562	ENSG00000122299	0.4644856	1.560069e-10	0.3747735	0.0003777623	0.4031149	0.0001306907
ENSG00000215417	ENSG00000100403	0.07235628	0.3469742	-0.0001974279	0.9985606	0.05870432	0.593567
ENSG00000259426	ENSG00000100403	0.2374736	0.001763266	0.2210884	0.04078816	0.3883649	0.000239901
ENSG00000249492	ENSG00000100403	0.3069774	4.429512e-05	0.4263598	4.254449e-05	0.5317385	1.635669e-07
ENSG00000258725	ENSG00000100403	0.2507408	0.0009402641	0.05884077	0.5904744	0.1799829	0.09929503
ENSG00000253636	ENSG00000100403	0.1339219	0.08076129	0.1195916	0.2727463	-0.02628221	0.811289
ENSG00000163597	ENSG00000100403	0.3997506	6.073131e-08	0.3547544	0.0008039699	0.2422823	0.0254793
ENSG00000261423	ENSG00000100403	0.1952974	0.01047292	0.04432601	0.6852962	0.1082833	0.3239144
ENSG00000265912	ENSG00000100403	0.3295562	1.075097e-05	0.1547514	0.1548256	0.09339507	0.3952299
ENSG00000226688	ENSG00000100403	0.5004462	3.17343e-12	0.3677376	0.0004953624	0.3202732	0.002806365
ENSG00000244701	ENSG00000100403	0.4405873	1.634267e-09	0.3945668	0.0001704276	0.3497056	0.001035773
ENSG00000228889	ENSG00000100403	0.2081238	0.006302995	0.09170825	0.4010238	0.04696657	0.6694997
ENSG00000251562	ENSG00000100403	0.2746194	0.0002780738	0.02564799	0.8146685	0.2004807	0.06581248
ENSG00000268388	ENSG00000100403	0.04772342	0.5353627	0.2619722	0.01482621	-0.1130147	0.3030942
ENSG00000223442	ENSG00000100403	0.0717721	0.3508913	0.06769757	0.5357016	0.179352	0.1005056
ENSG00000266402	ENSG00000100403	-0.1857061	0.01502388	-0.2264432	0.03603474	-0.2314685	0.03305
ENSG00000233016	ENSG00000100403	0.09371506	0.2227759	0.118077	0.2789101	0.1206859	0.2712356
ENSG00000261889	ENSG00000100403	0.02238659	0.7713328	-0.07178926	0.5112757	-0.07551293	0.4921657
ENSG00000254635	ENSG00000100403	0.3927312	1.078384e-07	0.3133801	0.003303038	0.4098758	9.798489e-05
ENSG00000260917	ENSG00000100403	0.3943911	9.425981e-08	0.2980498	0.005316549	0.4363965	2.978194e-05
ENSG00000240571	ENSG00000100403	0.2659729	0.0004379597	0.2216212	0.04029299	0.2137661	0.04948191
ENSG00000248774	ENSG00000100403	0.1967973	0.009883948	0.4768045	3.466285e-06	0.3011244	0.005103339
ENSG00000224063	ENSG00000100403	0.171433	0.02496405	0.1513459	0.1642212	0.2202129	0.04285358
ENSG00000223482	ENSG00000100403	0.4273953	5.540442e-09	0.4930661	1.413678e-06	0.2910162	0.006891132
ENSG00000270681	ENSG00000100403	0.1884335	0.01358073	0.2303057	0.0329017	0.1145258	0.2966333
ENSG00000242125	ENSG00000100403	0.02473254	0.748137	0.1175894	0.280914	0.06544194	0.5518101
ENSG00000232956	ENSG00000100403	0.06604973	0.3907186	0.0005808436	0.9957651	0.1120555	0.3072431
ENSG00000244733	ENSG00000100403	0.2904869	0.0001161121	0.05685648	0.603084	0.2077629	0.05639204
ENSG00000254064	ENSG00000100403	0.2542987	0.0007897974	0.3046638	0.00434274	0.1060416	0.3340908
ENSG00000247137	ENSG00000100403	0.2306798	0.002401757	0.1218069	0.2638969	0.3145105	0.003373422
ENSG00000225205	ENSG00000100403	0.1895154	0.01304277	0.2069586	0.05588572	0.09820132	0.3712524
ENSG00000255717	ENSG00000100403	0.2901951	0.0001180481	0.257464	0.01670309	0.2570571	0.01755295
ENSG00000255435	ENSG00000100403	0.254193	0.0007939269	0.3691558	0.0004692567	0.1056199	0.3360275
ENSG00000245532	ENSG00000100403	0.2082443	0.006272139	0.1183526	0.2777819	0.1603213	0.1427291
ENSG00000226851	ENSG00000100403	0.3655015	8.848795e-07	0.3962054	0.000159197	0.3839866	0.0002857494
ENSG00000259366	ENSG00000100403	0.4168365	1.418552e-08	0.4259352	4.338072e-05	0.4310001	3.825747e-05
ENSG00000269893	ENSG00000100403	-0.178837	0.01926599	-0.01170425	0.9148238	-0.004625527	0.9664875
ENSG00000263731	ENSG00000100403	0.4547028	4.171637e-10	0.3724008	0.0004141995	0.06948763	0.527437
ENSG00000235910	ENSG00000100403	0.2612513	0.0005577179	0.2483172	0.02114776	0.1082837	0.3239127
ENSG00000249249	ENSG00000100403	0.1737546	0.02303905	0.2693655	0.01214234	0.1313754	0.2307262
ENSG00000226330	ENSG00000100403	0.3747825	4.411804e-07	0.1848189	0.08846161	0.2605493	0.01602553
ENSG00000255062	ENSG00000100403	0.5618501	1.294299e-15	0.5269083	1.872122e-07	0.4105574	9.51482e-05
ENSG00000234147	ENSG00000100403	0.04255089	0.5805413	0.2078132	0.0548583	-0.07385292	0.5017576
ENSG00000255310	ENSG00000100403	0.07239341	0.3467261	0.03295959	0.7632133	0.4981695	1.225443e-06
ENSG00000260060	ENSG00000100403	0.002914372	0.9698225	-0.07118829	0.5148271	0.07523666	0.4937553
ENSG00000257621	ENSG00000100403	0.4336584	3.123518e-09	0.3386989	0.001423502	0.3268764	0.002262834
ENSG00000260920	ENSG00000100403	0.3308039	9.908721e-06	0.4565988	9.928137e-06	0.2528437	0.01956116
ENSG00000224032	ENSG00000100403	0.00531083	0.945038	-0.06784689	0.5348002	0.03748107	0.7334336
ENSG00000179818	ENSG00000100403	0.3283007	1.16667e-05	0.4272855	4.077305e-05	0.3826309	0.0003015014
ENSG00000258667	ENSG00000100403	0.08958569	0.2439231	0.02500117	0.819262	0.2056161	0.05904689
ENSG00000258424	ENSG00000100403	0.1137314	0.1385713	0.2231154	0.03893084	0.1745788	0.1100421
ENSG00000259768	ENSG00000100403	0.2781757	0.0002296744	0.3580651	0.0007119428	0.1076091	0.3269539
ENSG00000261098	ENSG00000100403	0.6093243	9.293288e-19	0.4741956	3.985814e-06	0.3959924	0.000175858
ENSG00000224189	ENSG00000100403	0.3070012	4.423155e-05	0.2492851	0.02063396	0.02580321	0.8146663
ENSG00000224977	ENSG00000100403	-0.1112081	0.1475994	0.04761574	0.6633042	-0.07963281	0.4687837
ENSG00000260196	ENSG00000100403	0.2157586	0.004594416	-0.03388314	0.7567813	-0.00258119	0.9812953
ENSG00000230551	ENSG00000100403	0.3811686	2.698367e-07	0.296874	0.005508631	0.3700334	0.0004910025
ENSG00000206573	ENSG00000100403	0.2543415	0.0007881279	0.2224999	0.03948722	0.1384153	0.2064733
ENSG00000254873	ENSG00000100403	0.1140334	0.1375197	0.2397571	0.02618765	0.1299994	0.2356896
ENSG00000259712	ENSG00000100403	0.04334502	0.5734914	0.1429505	0.1891748	0.1652202	0.1307612
ENSG00000245534	ENSG00000100403	0.1665352	0.02948181	0.1583112	0.145439	0.2463025	0.02306825
ENSG00000261474	ENSG00000100403	0.2905757	0.0001155289	0.1793503	0.09847036	0.3443729	0.001249769
ENSG00000266053	ENSG00000100403	0.3597549	1.346953e-06	-0.004083701	0.9702325	0.247579	0.02234458
ENSG00000251136	ENSG00000100403	0.1519549	0.04725239	0.05303207	0.627716	0.159827	0.1439812
ENSG00000225953	ENSG00000100403	0.3465258	3.436378e-06	0.2214196	0.04047974	0.2808579	0.00922305
ENSG00000269235	ENSG00000100403	0.3370564	6.54804e-06	0.1068264	0.327592	0.299575	0.005347382
